,redeem_status,name,bonus,cumulativevalue,netvalue,fund_id,daily_growth_rate,apply_status,netvalue_date
287,开放赎回,华商量化进取混合,,0.7680,0.768,1143,0.13%,开放申购,2018-03-26
288,开放赎回,华商量化进取混合,,0.7670,0.767,1143,-2.29%,开放申购,2018-03-23
289,开放赎回,华商量化进取混合,,0.7850,0.785,1143,-1.26%,开放申购,2018-03-22
290,开放赎回,华泰柏瑞量化驱动混合,,1.0460,1.046,1074,1.18%,开放申购,2018-03-27
291,开放赎回,华泰柏瑞量化驱动混合,,1.0338,1.0338,1074,-0.25%,开放申购,2018-03-26
292,开放赎回,华泰柏瑞量化驱动混合,,1.0364,1.0364,1074,-3.80%,开放申购,2018-03-23
293,开放赎回,华泰柏瑞量化驱动混合,,1.0773,1.0773,1074,-0.83%,开放申购,2018-03-22
294,开放赎回,华泰柏瑞量化驱动混合,,1.0863,1.0863,1074,-0.70%,开放申购,2018-03-21
295,开放赎回,华泰柏瑞量化驱动混合,,1.0940,1.094,1074,0.14%,开放申购,2018-03-20
296,开放赎回,嘉实企业变革股票,,1.0540,1.054,1036,-0.66%,开放申购,2018-03-19
297,开放赎回,嘉实企业变革股票,,1.0610,1.061,1036,-0.38%,开放申购,2018-03-16
298,开放赎回,嘉实企业变革股票,,1.0650,1.065,1036,-0.19%,开放申购,2018-03-15
299,开放赎回,嘉实企业变革股票,,1.0670,1.067,1036,-0.65%,开放申购,2018-03-14
300,开放赎回,华商量化进取混合,,0.7950,0.795,1143,-0.75%,开放申购,2018-03-21
301,开放赎回,华商量化进取混合,,0.8010,0.801,1143,0.38%,开放申购,2018-03-20
302,开放赎回,华商量化进取混合,,0.7980,0.798,1143,0.63%,开放申购,2018-03-19
303,开放赎回,华泰柏瑞量化驱动混合,,1.0925,1.0925,1074,-0.06%,开放申购,2018-03-19
304,开放赎回,华泰柏瑞量化驱动混合,,1.0932,1.0932,1074,-0.55%,开放申购,2018-03-16
305,开放赎回,华泰柏瑞量化驱动混合,,1.0992,1.0992,1074,0.02%,开放申购,2018-03-15
306,开放赎回,华泰柏瑞量化驱动混合,,1.0990,1.099,1074,-0.47%,开放申购,2018-03-14
307,开放赎回,华商量化进取混合,,0.7930,0.793,1143,-1.12%,开放申购,2018-03-16
308,开放赎回,华商量化进取混合,,0.8020,0.802,1143,0.63%,开放申购,2018-03-15
309,开放赎回,华商量化进取混合,,0.7970,0.797,1143,-0.62%,开放申购,2018-03-14
310,开放赎回,兴业聚利灵活配置混合,,1.5270,1.527,1272,1.26%,开放申购,2018-03-27
311,开放赎回,兴业聚利灵活配置混合,,1.5080,1.508,1272,1.41%,开放申购,2018-03-26
312,开放赎回,兴业聚利灵活配置混合,,1.4870,1.487,1272,-3.19%,开放申购,2018-03-23
313,开放赎回,兴业聚利灵活配置混合,,1.5360,1.536,1272,-0.78%,开放申购,2018-03-22
314,开放赎回,民生加银新动力混合A,,1.1060,1.106,1273,1.28%,限制大额申购,2018-03-27
315,开放赎回,民生加银新动力混合A,,1.0920,1.092,1273,1.68%,限制大额申购,2018-03-26
316,开放赎回,民生加银新动力混合A,,1.0740,1.074,1273,-2.36%,限制大额申购,2018-03-23
317,开放赎回,民生加银新动力混合A,,1.1000,1.1,1273,-0.81%,限制大额申购,2018-03-22
318,开放赎回,民生加银新动力混合A,,1.1090,1.109,1273,-1.25%,限制大额申购,2018-03-21
319,开放赎回,民生加银新动力混合A,,1.1230,1.123,1273,0.36%,限制大额申购,2018-03-20
320,开放赎回,国联安鑫享灵活配置混合A,,1.1239,1.0039,1228,0.85%,限制大额申购,2018-03-27
321,开放赎回,国联安鑫享灵活配置混合A,,1.1154,0.9954,1228,0.52%,限制大额申购,2018-03-26
322,开放赎回,国联安鑫享灵活配置混合A,,1.1103,0.9903,1228,-1.88%,限制大额申购,2018-03-23
323,开放赎回,国联安鑫享灵活配置混合A,,1.1293,1.0093,1228,-0.40%,限制大额申购,2018-03-22
324,开放赎回,国联安鑫享灵活配置混合A,,1.1334,1.0134,1228,-0.62%,限制大额申购,2018-03-21
325,开放赎回,国联安鑫享灵活配置混合A,,1.1397,1.0197,1228,0.02%,限制大额申购,2018-03-20
326,开放赎回,泰达宏利蓝筹混合,,0.6700,0.67,1267,1.06%,开放申购,2018-03-27
327,开放赎回,泰达宏利蓝筹混合,,0.6630,0.663,1267,0.45%,开放申购,2018-03-26
328,开放赎回,泰达宏利蓝筹混合,,0.6600,0.66,1267,-2.51%,开放申购,2018-03-23
329,开放赎回,泰达宏利蓝筹混合,,0.6770,0.677,1267,-1.60%,开放申购,2018-03-22
330,开放赎回,兴业聚利灵活配置混合,,1.5480,1.548,1272,-1.53%,开放申购,2018-03-21
331,开放赎回,兴业聚利灵活配置混合,,1.5720,1.572,1272,0.38%,开放申购,2018-03-20
332,开放赎回,兴业聚利灵活配置混合,,1.5660,1.566,1272,0.90%,开放申购,2018-03-19
333,开放赎回,兴业聚利灵活配置混合,,1.5520,1.552,1272,-1.08%,开放申购,2018-03-16
334,开放赎回,兴业聚利灵活配置混合,,1.5690,1.569,1272,0.32%,开放申购,2018-03-15
335,开放赎回,兴业聚利灵活配置混合,,1.5640,1.564,1272,-1.39%,开放申购,2018-03-14
336,开放赎回,民生加银新动力混合A,,1.1190,1.119,1273,0.45%,限制大额申购,2018-03-19
337,开放赎回,民生加银新动力混合A,,1.1140,1.114,1273,-1.24%,限制大额申购,2018-03-16
338,开放赎回,民生加银新动力混合A,,1.1280,1.128,1273,0.45%,限制大额申购,2018-03-15
339,开放赎回,民生加银新动力混合A,,1.1230,1.123,1273,-0.53%,限制大额申购,2018-03-14
340,开放赎回,国联安鑫享灵活配置混合A,,1.1395,1.0195,1228,-0.50%,限制大额申购,2018-03-19
341,开放赎回,国联安鑫享灵活配置混合A,,1.1446,1.0246,1228,-0.10%,限制大额申购,2018-03-16
342,开放赎回,国联安鑫享灵活配置混合A,,1.1456,1.0256,1228,0.03%,限制大额申购,2018-03-15
343,开放赎回,国联安鑫享灵活配置混合A,,1.1453,1.0253,1228,-0.09%,限制大额申购,2018-03-14
344,开放赎回,泰达宏利蓝筹混合,,0.6880,0.688,1267,-0.86%,开放申购,2018-03-21
345,开放赎回,泰达宏利蓝筹混合,,0.6940,0.694,1267,0.14%,开放申购,2018-03-20
346,开放赎回,泰达宏利蓝筹混合,,0.6930,0.693,1267,1.02%,开放申购,2018-03-19
347,开放赎回,泰达宏利蓝筹混合,,0.6860,0.686,1267,-1.30%,开放申购,2018-03-16
348,开放赎回,泰达宏利蓝筹混合,,0.6950,0.695,1267,1.02%,开放申购,2018-03-15
349,开放赎回,泰达宏利蓝筹混合,,0.6880,0.688,1267,-0.29%,开放申购,2018-03-14
350,开放赎回,农银信息传媒股票,,0.7831,0.7831,1319,2.23%,开放申购,2018-03-27
351,开放赎回,农银信息传媒股票,,0.7660,0.766,1319,1.97%,开放申购,2018-03-26
352,开放赎回,农银信息传媒股票,,0.7512,0.7512,1319,-3.73%,开放申购,2018-03-23
353,开放赎回,农银信息传媒股票,,0.7803,0.7803,1319,-1.00%,开放申购,2018-03-22
354,开放赎回,农银信息传媒股票,,0.7882,0.7882,1319,-1.65%,开放申购,2018-03-21
355,开放赎回,农银信息传媒股票,,0.8014,0.8014,1319,0.12%,开放申购,2018-03-20
356,开放赎回,工银丰盈回报灵活配置混合,,1.1310,1.131,1320,0.71%,限制大额申购,2018-03-27
357,开放赎回,农银信息传媒股票,,0.8004,0.8004,1319,0.48%,开放申购,2018-03-19
358,开放赎回,农银信息传媒股票,,0.7966,0.7966,1319,-1.69%,开放申购,2018-03-16
359,开放赎回,农银信息传媒股票,,0.8103,0.8103,1319,1.09%,开放申购,2018-03-15
360,开放赎回,农银信息传媒股票,,0.8016,0.8016,1319,-1.23%,开放申购,2018-03-14
361,开放赎回,工银丰盈回报灵活配置混合,,1.1230,1.123,1320,0.27%,限制大额申购,2018-03-26
362,开放赎回,工银丰盈回报灵活配置混合,,1.1200,1.12,1320,-1.67%,限制大额申购,2018-03-23
363,开放赎回,工银丰盈回报灵活配置混合,,1.1390,1.139,1320,-1.04%,限制大额申购,2018-03-22
364,开放赎回,工银丰盈回报灵活配置混合,,1.1510,1.151,1320,-0.43%,限制大额申购,2018-03-21
365,开放赎回,工银丰盈回报灵活配置混合,,1.1560,1.156,1320,0.26%,限制大额申购,2018-03-20
366,开放赎回,工银丰盈回报灵活配置混合,,1.1530,1.153,1320,0.52%,限制大额申购,2018-03-19
367,开放赎回,工银丰盈回报灵活配置混合,,1.1470,1.147,1320,-0.69%,限制大额申购,2018-03-16
368,开放赎回,汇添富医疗服务混合,,1.0540,1.054,1417,1.44%,开放申购,2018-03-27
369,开放赎回,汇添富医疗服务混合,,1.0390,1.039,1417,2.77%,开放申购,2018-03-26
370,开放赎回,汇添富医疗服务混合,,1.0110,1.011,1417,-1.84%,开放申购,2018-03-23
371,开放赎回,汇添富医疗服务混合,,1.0300,1.03,1417,-1.25%,开放申购,2018-03-22
372,开放赎回,汇添富医疗服务混合,,1.0430,1.043,1417,-0.19%,开放申购,2018-03-21
373,开放赎回,汇添富医疗服务混合,,1.0450,1.045,1417,1.65%,开放申购,2018-03-20
374,开放赎回,泰达宏利创益混合A,,1.1340,1.134,1418,-0.09%,开放申购,2018-03-27
375,开放赎回,泰达宏利创益混合A,,1.1350,1.135,1418,-0.79%,开放申购,2018-03-26
376,开放赎回,泰达宏利创益混合A,,1.1440,1.144,1418,0.18%,开放申购,2018-03-23
377,开放赎回,泰达宏利创益混合A,,1.1420,1.142,1418,-0.09%,开放申购,2018-03-22
378,开放赎回,泰达宏利创益混合A,,1.1430,1.143,1418,-0.09%,开放申购,2018-03-21
379,开放赎回,泰达宏利新思路混合A,,1.1110,1.071,1419,0.94%,开放申购,2018-03-27
380,开放赎回,泰达宏利新思路混合A,,1.1010,1.061,1419,-0.47%,开放申购,2018-03-26
381,开放赎回,泰达宏利新思路混合A,,1.1060,1.066,1419,-2.83%,开放申购,2018-03-23
382,开放赎回,泰达宏利新思路混合A,,1.1370,1.097,1419,-0.63%,开放申购,2018-03-22
383,开放赎回,中融鑫起点混合A,,1.0793,1.0293,1413,0.44%,开放申购,2018-03-27
384,开放赎回,中融鑫起点混合A,,1.0748,1.0248,1413,0.20%,开放申购,2018-03-26
385,开放赎回,中融鑫起点混合A,,1.0728,1.0228,1413,-1.29%,开放申购,2018-03-23
386,开放赎回,中融鑫起点混合A,,1.0862,1.0362,1413,-0.44%,开放申购,2018-03-22
387,开放赎回,中融鑫起点混合A,,1.0908,1.0408,1413,-0.17%,开放申购,2018-03-21
388,开放赎回,中融鑫起点混合A,,1.0926,1.0426,1413,0.15%,开放申购,2018-03-20
389,开放赎回,工银丰盈回报灵活配置混合,,1.1550,1.155,1320,0.52%,限制大额申购,2018-03-15
390,开放赎回,工银丰盈回报灵活配置混合,,1.1490,1.149,1320,-0.52%,限制大额申购,2018-03-14
391,开放赎回,汇添富医疗服务混合,,1.0280,1.028,1417,2.80%,开放申购,2018-03-19
392,开放赎回,汇添富医疗服务混合,,1.0000,1.0,1417,-0.70%,开放申购,2018-03-16
393,开放赎回,汇添富医疗服务混合,,1.0070,1.007,1417,0.60%,开放申购,2018-03-15
394,开放赎回,汇添富医疗服务混合,,1.0010,1.001,1417,-0.50%,开放申购,2018-03-14
395,开放赎回,泰达宏利创益混合A,,1.1440,1.144,1418,0.18%,开放申购,2018-03-20
396,开放赎回,泰达宏利创益混合A,,1.1420,1.142,1418,0.35%,开放申购,2018-03-19
397,开放赎回,泰达宏利创益混合A,,1.1380,1.138,1418,-0.09%,开放申购,2018-03-16
398,开放赎回,泰达宏利创益混合A,,1.1390,1.139,1418,0.26%,开放申购,2018-03-15
399,开放赎回,泰达宏利创益混合A,,1.1360,1.136,1418,-0.09%,开放申购,2018-03-14
400,开放赎回,泰达宏利新思路混合A,,1.1440,1.104,1419,-0.63%,开放申购,2018-03-21
401,开放赎回,泰达宏利新思路混合A,,1.1510,1.111,1419,0.18%,开放申购,2018-03-20
402,开放赎回,泰达宏利新思路混合A,,1.1490,1.109,1419,0.73%,开放申购,2018-03-19
403,开放赎回,泰达宏利新思路混合A,,1.1410,1.101,1419,-1.08%,开放申购,2018-03-16
404,开放赎回,泰达宏利新思路混合A,,1.1530,1.113,1419,0.72%,开放申购,2018-03-15
405,开放赎回,泰达宏利新思路混合A,,1.1450,1.105,1419,-0.45%,开放申购,2018-03-14
406,开放赎回,中融鑫起点混合A,,1.0910,1.041,1413,0.03%,开放申购,2018-03-19
407,开放赎回,中融鑫起点混合A,,1.0907,1.0407,1413,-0.19%,开放申购,2018-03-16
408,开放赎回,中融鑫起点混合A,,1.0927,1.0427,1413,-0.12%,开放申购,2018-03-15
409,开放赎回,中融鑫起点混合A,,1.0939,1.0439,1413,-0.29%,开放申购,2018-03-14
410,开放赎回,德邦鑫星价值灵活配置混合A,,1.1377,1.1377,1412,0.11%,开放申购,2018-03-27
411,开放赎回,德邦鑫星价值灵活配置混合A,,1.1364,1.1364,1412,0.02%,开放申购,2018-03-26
412,开放赎回,德邦鑫星价值灵活配置混合A,,1.1362,1.1362,1412,-0.46%,开放申购,2018-03-23
413,开放赎回,德邦鑫星价值灵活配置混合A,,1.1414,1.1414,1412,-0.31%,开放申购,2018-03-22
414,开放赎回,德邦鑫星价值灵活配置混合A,,1.1450,1.145,1412,-0.14%,开放申购,2018-03-21
415,开放赎回,德邦鑫星价值灵活配置混合A,,1.1466,1.1466,1412,0.04%,开放申购,2018-03-20
416,开放赎回,德邦鑫星价值灵活配置混合A,,1.1461,1.1461,1412,-0.08%,开放申购,2018-03-19
417,开放赎回,诺安创新驱动混合A,,1.0830,1.026,1411,0.39%,暂停申购,2018-03-27
418,开放赎回,诺安创新驱动混合A,,1.0790,1.022,1411,0.20%,暂停申购,2018-03-26
419,开放赎回,诺安创新驱动混合A,,1.0770,1.02,1411,-0.58%,暂停申购,2018-03-23
420,开放赎回,诺安创新驱动混合A,,1.0830,1.026,1411,-0.10%,暂停申购,2018-03-22
421,开放赎回,诺安创新驱动混合A,,1.0840,1.027,1411,-0.19%,暂停申购,2018-03-21
422,开放赎回,诺安创新驱动混合A,,1.0860,1.029,1411,0.10%,暂停申购,2018-03-20
423,开放赎回,德邦鑫星价值灵活配置混合A,,1.1470,1.147,1412,-0.19%,开放申购,2018-03-16
424,开放赎回,德邦鑫星价值灵活配置混合A,,1.1492,1.1492,1412,0.19%,开放申购,2018-03-15
425,开放赎回,德邦鑫星价值灵活配置混合A,,1.1470,1.147,1412,0.02%,开放申购,2018-03-14
426,开放赎回,诺安创新驱动混合A,,1.0850,1.028,1411,0.10%,暂停申购,2018-03-19
427,开放赎回,诺安创新驱动混合A,,1.0840,1.027,1411,-0.10%,暂停申购,2018-03-16
428,开放赎回,诺安创新驱动混合A,,1.0850,1.028,1411,0.00%,暂停申购,2018-03-15
429,开放赎回,诺安创新驱动混合A,,1.0850,1.028,1411,-0.19%,暂停申购,2018-03-14
430,开放赎回,天弘中证100指数A,,1.0874,1.0874,1586,0.39%,开放申购,2018-03-27
431,开放赎回,天弘中证100指数A,,1.0832,1.0832,1586,-1.34%,开放申购,2018-03-26
432,开放赎回,天弘中证100指数A,,1.0979,1.0979,1586,-2.35%,开放申购,2018-03-23
433,开放赎回,天弘中证100指数A,,1.1243,1.1243,1586,-1.04%,开放申购,2018-03-22
434,开放赎回,天弘中证100指数A,,1.1361,1.1361,1586,-0.39%,开放申购,2018-03-21
435,开放赎回,天弘中证100指数C,,1.0796,1.0796,1587,0.39%,开放申购,2018-03-27
436,开放赎回,天弘中证100指数C,,1.0754,1.0754,1587,-1.34%,开放申购,2018-03-26
437,开放赎回,天弘中证100指数C,,1.0900,1.09,1587,-2.35%,开放申购,2018-03-23
438,开放赎回,天弘中证100指数C,,1.1162,1.1162,1587,-1.05%,开放申购,2018-03-22
439,开放赎回,国泰兴益灵活配置混合A,,1.1620,1.07,1265,0.47%,限制大额申购,2018-03-27
440,开放赎回,国泰兴益灵活配置混合A,,1.1570,1.065,1265,-0.37%,限制大额申购,2018-03-26
441,开放赎回,国泰兴益灵活配置混合A,,1.1610,1.069,1265,-1.20%,限制大额申购,2018-03-23
442,开放赎回,国泰兴益灵活配置混合A,,1.1740,1.082,1265,-0.46%,限制大额申购,2018-03-22
443,开放赎回,国投瑞银招财混合,,1.0460,1.014,1266,2.32%,开放申购,2018-03-27
444,开放赎回,国投瑞银招财混合,,1.0230,0.991,1266,5.16%,开放申购,2018-03-26
445,开放赎回,国投瑞银招财混合,,0.9744,0.9424,1266,-1.84%,开放申购,2018-03-23
446,开放赎回,国投瑞银招财混合,,0.9921,0.9601,1266,-0.22%,开放申购,2018-03-22
447,开放赎回,国投瑞银招财混合,,0.9942,0.9622,1266,0.88%,开放申购,2018-03-21
448,开放赎回,国投瑞银招财混合,,0.9858,0.9538,1266,0.53%,开放申购,2018-03-20
449,开放赎回,天弘中证100指数A,,1.1405,1.1405,1586,0.08%,开放申购,2018-03-20
450,开放赎回,天弘中证100指数A,,1.1396,1.1396,1586,0.53%,开放申购,2018-03-19
451,开放赎回,天弘中证100指数A,,1.1336,1.1336,1586,-0.98%,开放申购,2018-03-16
452,开放赎回,天弘中证100指数A,,1.1448,1.1448,1586,0.75%,开放申购,2018-03-15
453,开放赎回,天弘中证100指数A,,1.1363,1.1363,1586,-0.38%,开放申购,2018-03-14
454,开放赎回,天弘中证100指数C,,1.1280,1.128,1587,-0.38%,开放申购,2018-03-21
455,开放赎回,天弘中证100指数C,,1.1323,1.1323,1587,0.08%,开放申购,2018-03-20
456,开放赎回,天弘中证100指数C,,1.1314,1.1314,1587,0.52%,开放申购,2018-03-19
457,开放赎回,国泰兴益灵活配置混合A,,1.1790,1.087,1265,-0.09%,限制大额申购,2018-03-21
458,开放赎回,国泰兴益灵活配置混合A,,1.1800,1.088,1265,0.55%,限制大额申购,2018-03-20
459,开放赎回,国泰兴益灵活配置混合A,,1.1740,1.082,1265,0.00%,限制大额申购,2018-03-19
460,开放赎回,国泰兴益灵活配置混合A,,1.1740,1.082,1265,-0.46%,限制大额申购,2018-03-16
461,开放赎回,国泰兴益灵活配置混合A,,1.1790,1.087,1265,0.28%,限制大额申购,2018-03-15
462,开放赎回,国投瑞银招财混合,,0.9808,0.9488,1266,2.63%,开放申购,2018-03-19
463,开放赎回,国投瑞银招财混合,,0.9565,0.9245,1266,0.09%,开放申购,2018-03-16
464,开放赎回,国投瑞银招财混合,,0.9557,0.9237,1266,-0.52%,开放申购,2018-03-15
465,开放赎回,国投瑞银招财混合,,0.9605,0.9285,1266,-3.15%,开放申购,2018-03-14
466,开放赎回,天弘中证100指数C,,1.1256,1.1256,1587,-0.97%,开放申购,2018-03-16
467,开放赎回,天弘中证100指数C,,1.1366,1.1366,1587,0.74%,开放申购,2018-03-15
468,开放赎回,天弘中证100指数C,,1.1282,1.1282,1587,-0.38%,开放申购,2018-03-14
469,开放赎回,国泰兴益灵活配置混合A,,1.1760,1.084,1265,-0.09%,限制大额申购,2018-03-14
470,暂停赎回,国投瑞银新活力定开混合C,,1.0863,1.0823,1585,,暂停申购,2018-03-23
471,暂停赎回,国投瑞银新活力定开混合C,,1.0841,1.0801,1585,,暂停申购,2018-03-16
472,暂停赎回,国投瑞银新活力定开混合C,,1.0833,1.0793,1585,,暂停申购,2018-03-09
473,暂停赎回,国投瑞银新活力定开混合C,,1.0840,1.08,1585,0.00%,暂停申购,2018-03-05
474,暂停赎回,国投瑞银新活力定开混合C,,1.0840,1.08,1585,0.00%,暂停申购,2018-03-02
475,暂停赎回,国投瑞银新活力定开混合C,,1.0840,1.08,1585,0.00%,暂停申购,2018-03-01
476,暂停赎回,国投瑞银新活力定开混合C,,1.0840,1.08,1585,0.00%,暂停申购,2018-02-28
477,开放赎回,融通通鑫灵活配置混合,,1.0930,1.034,1470,0.19%,开放申购,2018-03-27
478,开放赎回,融通通鑫灵活配置混合,,1.0910,1.032,1470,0.10%,开放申购,2018-03-26
479,开放赎回,融通通鑫灵活配置混合,,1.0900,1.031,1470,-0.39%,开放申购,2018-03-23
480,开放赎回,融通通鑫灵活配置混合,,1.0940,1.035,1470,-0.10%,开放申购,2018-03-22
481,开放赎回,融通通鑫灵活配置混合,,1.0950,1.036,1470,-0.10%,开放申购,2018-03-21
482,暂停赎回,国投瑞银新活力定开混合C,,1.0840,1.08,1585,0.00%,暂停申购,2018-02-27
483,暂停赎回,国投瑞银新活力定开混合C,,1.0840,1.08,1585,0.00%,暂停申购,2018-02-26
